time,seconds_elapsed,z,y,x
1717013016421220400,235.45622045898438,1.0857000350952148,0.7422249913215637,-6.0467000007629395
1717013016431103500,235.466103515625,0.3227125108242035,0.7624375224113464,-5.979737281799316
1717013016440987000,235.47598681640625,-0.23498749732971191,0.896637499332428,-5.988124847412109
1717013016450870000,235.4858701171875,-0.5307499766349792,1.0509124994277954,-6.079699993133545
1717013016460753200,235.49575317382812,-0.5605875253677368,1.1072875261306763,-6.185024738311768
1717013016470636500,235.5056364746094,-0.421162486076355,1.0700249671936035,-6.253224849700928
1717013016480519700,235.51551977539063,-0.34251248836517334,1.0168124437332153,-6.265874862670898
1717013016490403000,235.52540307617187,-0.4606249928474426,1.0956000089645386,-6.219124794006348
1717013016500286200,235.5352861328125,-0.7766000032424927,1.3903999328613281,-6.1371750831604
1717013016510169600,235.54516967773438,-1.226775050163269,1.857487440109253,-6.049862384796143
1717013016520052700,235.555052734375,-1.6715874671936035,2.3236124515533447,-5.940275192260742
1717013016529935600,235.564935546875,-2.0079123973846436,2.620612382888794,-5.699787616729736
1717013016539819000,235.57481909179688,-2.242074966430664,2.682349920272827,-5.256074905395508
1717013016549702400,235.58470239257812,-2.3878250122070312,2.4630374908447266,-4.634574890136719
1717013016559585500,235.59458544921876,-2.48256254196167,2.0629124641418457,-3.85976243019104
1717013016569468700,235.60446875,-2.578399896621704,1.6425750255584717,-2.948824882507324
1717013016579352000,235.61435205078126,-2.713562488555908,1.3466750383377075,-2.025099992752075
